0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,Positions
-0.26780948,-0.012283454,0.07119651,-0.2319484,-0.01759289,0.0059089474,0.0064731515,0.117461085,0.0029794655,-1.1769934,0.13648713,0.018217715,-0.05894046,-0.124632314,0.050249204,0.048821066,-0.08436136,-0.03152909,0.136023,0.044241212,0.060463626,0.019925533,0.1753143,0.15174274,-0.0028151227,0.010673628,0.028627707,0.08664465,-0.086881384,0.14147158,-0.023709737,0.14809921,-0.04741106,0.061791293,-0.2525873,0.124487944,0.04938366,-0.006525741,-0.030050881,0.048627786,-0.19792306,0.03827696,0.016455464,0.11013224,-0.022456937,-0.04862688,0.020611506,0.030912032,-0.06580335,-0.05147854,0.16807562,-0.047055114,0.023165777,-0.06624837,-0.15380335,-0.082974434,0.01701683,-0.06472409,-0.1381288,0.10426258,-0.11315496,0.057656765,0.22820833,0.002887336,0.011614496,0.12463415,-0.017900754,0.11711564,0.05053523,0.1260709,-0.21031651,0.16226497,0.032283027,-0.05414833,-0.09309518,0.11960627,0.11907799,-0.082513995,0.07358506,0.009227534,-0.1606702,-0.13183434,-0.03772478,-0.3267146,0.14054528,0.0095485505,-0.06801529,0.09955491,0.0022323476,-0.05938239,-0.19573712,0.18848728,-0.11799626,-0.063141115,0.13944258,0.08563497,-0.16928531,-0.02247018,0.17990403,-0.3262422,0.0070052743,0.011646096,-0.09472962,-0.22333308,0.08414706,-0.06602142,0.09195717,0.061729193,-0.10557827,0.018871957,0.015542144,-0.25669396,-0.1279129,-0.008030477,0.07900118,-0.06501885,-0.034014214,0.035898905,-0.08100989,0.02610301,0.1581486,-0.029290786,0.12063908,0.1203275,0.07653015,-0.0047000903,0.040684357,0.20738587,-0.006718627,0.0010153583,0.035589296,0.15399462,0.04382518,0.0006214894,0.17002977,-0.09985013,0.0149097,0.0013867308,0.010579174,0.13519445,-0.03922772,-0.09861439,0.09864205,-0.13074273,0.028935725,-0.0018329013,0.061069474,0.060022626,-0.07937769,-0.042866014,0.12574986,-0.00816121,0.10222429,0.09522597,0.057725333,-0.17387836,0.0879868,0.050972994,0.003818068,-0.21390553,-0.030009096,-0.07256791,0.061917633,0.0005899481,0.05023434,0.034966484,-0.017587984,0.18935253,-0.004475881,0.33693656,-0.038513936,-0.12998088,-0.25328183,0.05700742,0.099515066,-0.10735692,-0.015886683,-0.01988817,-0.06415294,-0.15912537,-0.03586745,-0.07673272,0.2087338,-0.054493725,0.07996375,-0.22775313,0.07479877,-0.040386472,-0.06283788,-0.084912956,0.04535653,0.16237594,-0.12460418,-0.0003014324,-0.048102256,-0.12374388,-0.036020096,0.031053314,-0.17281783,-0.1124342,0.19803302,-0.16161567,0.045055866,0.11886451,0.013394916,-0.05502817,-0.14208317,0.08489609,-0.075528055,-0.061939172,-0.022914583,-0.033471387,0.095887,-0.1793551,-0.018122708,0.13858926,-0.15552907,0.3020259,-0.053491883,0.024418727,-0.26891378,0.10977364,-0.09620674,0.07039749,0.074541576,-0.06654046,-0.13919172,0.06393779,0.014736919,0.040100764,-0.014740041,0.12419726,-0.08335135,-0.16399479,-0.0024221868,0.038862098,0.019792333,0.038838644,-0.21176949,0.10505708,0.0208235,0.18550882,0.03171416,-0.16939308,-0.41420683,-0.003955984,-0.12949462,-0.08826341,0.087726384,0.023295822,0.020303708,0.29766762,-0.08398985,-0.09648187,-0.101025864,-0.08998045,-0.07980297,0.09683852,0.011094494,0.19991665,0.008599168,0.0373192,-0.0025359176,0.11691221,0.10619432,0.13722967,-0.105058916,-0.07233651,0.1100888,0.019788053,-0.14001408,0.16235863,0.021028357,-0.027069936,-0.09726384,-0.02133752,-1.0963768,0.11917477,0.09091627,-0.07356937,-0.33798835,0.030307863,-0.031402465,0.07010805,0.044607125,-0.1919988,-0.100323536,0.098017804,0.050223254,-0.20228289,0.07272976,-0.07496662,-0.24293886,0.15226659,0.10907917,0.28038532,-0.059589673,-0.13751383,-0.043951955,0.012567957,data analyst
-0.24047193,0.038054697,0.023724368,-0.26311538,0.016456354,0.022579558,0.11711706,0.043050442,0.08992754,-1.4049802,0.25307477,-0.047779474,-0.050775774,-0.08546659,-0.0546818,0.034947045,-0.078280844,-0.011419498,0.044235002,0.012639908,0.101440474,0.02625932,0.022294939,0.14414527,-0.073935516,0.08500389,0.08055234,0.0013996176,-0.08406989,0.14136282,-0.022463124,0.12177764,-0.10954236,-0.030503165,-0.43793577,0.16165762,0.10045037,0.061437193,-0.006965779,-0.027653506,-0.08322029,0.0927324,-0.029235028,-0.13746269,0.051538687,-0.02209406,0.08734838,0.16216466,0.14313729,-0.110748805,0.2506002,-0.12022869,0.10040601,-0.2108263,-0.25673264,0.07673278,0.100247666,-0.03971591,0.034905158,0.24047649,0.123885415,-0.055193566,0.114957504,0.053929184,0.0115395645,0.19047348,0.01942162,0.06492522,-0.05132184,0.15848476,-0.25340757,0.11028374,0.005264097,0.1718984,0.03141762,-0.15540835,0.023943478,0.08925427,0.055602867,-0.013073468,-0.095590495,-0.06934882,0.00034530833,-0.28917047,0.07450642,0.11520533,-0.05786512,0.031569373,-0.08607356,0.06509987,-0.25659811,0.31217903,-0.15430894,-0.0094142,0.25900862,-0.08695944,-0.12790407,-0.11072252,0.18083553,-0.39187634,-0.07523494,-0.031942528,-0.14299309,-0.17722484,0.13104077,-0.006927721,0.15425397,0.043214712,-0.10457326,0.062358137,0.038621448,-0.30383056,-0.045476686,0.02086267,0.018673945,-0.106345266,-0.04528399,-0.031437017,-0.019210253,0.12357066,0.06974603,0.09862636,0.08228671,0.056471948,-0.06532724,-0.11797411,0.058423817,0.21483146,0.061652407,-0.022889353,-0.019080907,-0.008513402,0.029221818,0.051313408,-0.13702045,-0.056621507,0.066905044,-0.154116,0.056632172,0.07202027,0.11524406,0.0139957415,-0.006795829,-0.13171785,0.045427624,0.113687426,-0.06749294,-0.066332094,-0.07120896,0.011207515,-0.06430993,-0.043931827,0.04389635,0.06731875,0.12793978,-0.09212383,0.011577057,0.14615312,0.035188094,-0.1584127,-0.032165684,-0.14437151,0.02254759,-0.10862497,0.12112975,-0.12148404,-0.030809538,0.06334662,-0.16135472,0.16697991,0.05951474,-0.09825637,-0.3246837,0.119164094,0.13721544,-0.14439048,-0.05823987,-0.06504025,-0.013832729,0.042940903,-0.015195595,-0.1351555,0.17546201,-0.050410986,0.04935276,-0.054982916,0.034753285,0.035649437,-0.017114904,-0.061695874,-0.08140662,0.15239187,0.057127707,0.16833498,-0.123744436,-0.0891458,-0.09311132,0.08904849,-0.02387711,-0.18905798,0.3679366,0.09638582,0.03313338,0.20571506,0.004367374,0.03831467,-0.07445763,0.15742972,-0.14056416,0.0014181226,0.065954365,-0.05663144,0.03266147,-0.07916731,-0.03126836,0.029374482,-0.041247915,0.22903046,-0.00017650053,-0.051464833,-0.23524423,0.15392356,-0.31684518,0.12917815,0.022148224,-0.16935888,-0.018002126,0.110439345,-0.078113995,0.02009265,-0.041800402,0.1694733,0.03283922,-0.13333827,-0.14838806,0.005949877,-0.05234779,0.034171693,-0.23494837,0.019094937,0.14019962,0.22155698,0.029295253,-0.024453167,-0.5092658,-0.013696348,-0.11350454,-0.06008383,-0.0046254667,0.04343707,0.027582884,0.13237,-0.07709511,0.06987675,0.07613853,0.029087255,0.124777496,0.16509831,0.10238774,0.17205767,0.018309413,-0.16424105,-0.1817321,-0.03489394,0.08482805,0.19061333,-0.19665077,-0.076152556,0.0391805,-0.061735,-0.061188526,0.0721926,0.08063776,-0.09765205,0.0025435605,0.005071882,-1.2708308,0.111414716,0.16214618,-0.17361178,-0.15027595,-0.08737433,0.06677619,0.1686061,0.13539043,-0.21972758,-0.08977882,0.13690065,0.008693671,-0.1886318,0.0030469066,-0.11265747,-0.15003821,0.09987935,0.17023772,0.26458633,-0.045915768,-0.18768126,-0.07566099,-0.13440375,software engineer
-0.23742326,0.13799372,0.1759477,-0.15974504,-0.0488952,0.09478962,-0.033999734,-0.09306812,0.066302694,-1.4328562,0.11239204,-0.025573904,0.0066937935,0.026538147,0.11398972,-0.025994616,-0.021265853,0.017253421,0.0049366346,-0.097514965,-0.0060143094,-0.06213882,0.11212563,0.1742896,-0.02637562,0.17355229,-0.020888595,0.11757878,-0.03765206,0.1107492,0.013734003,0.121009186,-0.054489452,0.043501846,-0.27827722,0.16869767,0.15029688,0.14211774,-0.08335257,-0.058070682,-0.07500806,0.056330606,0.0505602,-0.008350874,-0.13200837,-0.020318616,-0.020601528,0.073591605,-0.13084753,0.08950743,0.17593323,-0.02853382,0.05094195,-0.02101355,-0.15224616,0.01686047,-0.005044039,-0.10838778,-0.014040311,0.14936921,-0.0063808085,0.15668952,0.22030199,0.041720796,-0.057241496,0.054726876,0.009950063,0.041014813,0.12718329,0.2424002,-0.20710015,0.16468109,-0.011784961,0.017702734,-0.16814062,0.040391285,-0.015291117,-0.031551998,-0.014279963,-0.020903617,-0.0885149,-0.16514702,0.119664446,-0.21409099,0.06752696,-0.05509298,-0.01830502,0.17476372,-0.087577246,0.069517985,-0.32429317,0.26399025,-0.2609367,-0.17965773,0.20874606,0.05400685,-0.2638302,-0.008655196,0.19145316,-0.44155413,0.03902718,0.06261018,0.04022318,-0.18936448,0.11722219,-0.02542238,0.001321993,0.04624411,-0.18028395,0.037980877,0.09660061,-0.2716179,-0.14892113,0.02081365,-0.04270083,0.0013383428,-0.08690056,0.08210632,-0.103100285,0.004812591,0.16869594,0.15241238,0.08668188,0.12284495,-0.032039326,-0.007931834,0.07255833,0.019906307,-0.044952862,0.05415723,-0.04689722,0.06544918,-0.018077007,0.010587365,-0.0070237727,-0.118546925,0.01597547,-0.15490732,0.00653395,-0.012932214,-0.05555906,-0.005902405,0.11718585,-0.20811906,0.09436278,-0.0071489625,-0.017518112,0.13556647,0.05108924,0.044929244,0.042735394,-0.018713122,0.122779496,0.08203501,0.06109501,-0.06631394,0.13940527,0.087657355,0.027395487,-0.19982676,-0.08062661,-0.120635085,0.027322965,-0.027967934,0.17040789,0.046453293,-0.016041303,0.04380309,-0.122968234,0.3338998,0.04131719,-0.12258012,-0.1724344,0.15950699,0.04180659,-0.15279104,0.046768874,0.035120744,0.012402138,-0.119502954,0.00865404,-0.04723815,0.14014328,0.050225444,-0.06042037,-0.18197843,0.049765185,-0.034475826,0.015151817,0.03145439,-0.08699868,0.25523382,0.018398784,0.10427716,-0.08353599,-0.122402385,0.18258601,0.079052165,-0.147117,-0.20155154,0.15778704,-0.07620208,0.09702199,0.123003416,0.06836165,0.018682295,-0.32443345,0.23926617,-0.09609199,0.010076952,-0.07091324,-0.049317915,0.09471883,-0.07096555,-0.017917005,0.076462634,-0.037167337,0.21306744,-0.14205672,-0.048730813,-0.39906487,0.18802005,-0.18734996,0.098938115,0.098602034,-0.026304826,-0.020065688,0.15771064,-0.04952942,-0.08102697,-0.10228135,0.083119884,0.006312109,-0.1260132,-0.03801777,0.05351155,-0.023986973,-0.020607416,-0.13050169,0.10098415,-0.0077033625,0.25232825,0.2315148,-0.06405255,-0.55400354,-0.03072465,-0.09211659,0.035139132,-0.07669239,0.05841566,-0.025321752,0.09986893,-0.06342937,-0.18016708,-0.105663896,-0.023843037,-0.036945816,0.060698953,0.07953403,0.19688427,-0.012107618,-0.022034965,-0.10376086,0.100955635,0.10816289,0.14358859,-0.11027496,0.09489663,0.16068558,0.059157193,-0.05903054,0.1749092,0.030985896,0.00031756324,-0.008689311,0.01308022,-1.1329161,0.071672425,0.27771056,-0.16189462,-0.34013,-0.14150327,0.030002663,-0.024105554,0.23520298,-0.10005568,-0.060634412,0.09479816,0.034293145,-0.06956257,0.0100107165,-0.13805705,-0.0062615303,0.1571363,0.1231617,0.2422315,0.007540487,-0.20040272,-0.028545048,0.034095597,data scientist
-0.1647393,0.057194155,0.04726642,-0.18384165,-0.0029646652,0.048802897,-0.013801118,-0.085644916,0.009830101,-1.1428847,0.22251752,0.112287514,0.050125934,0.018315641,0.027016515,0.079986274,0.012430638,-0.04698448,0.04632915,-0.033814445,-0.06511708,0.055253357,-0.026593374,0.19611345,-0.086887054,0.18959084,0.09437749,0.10511522,0.075525075,0.093602166,0.13265312,-0.00011575492,-0.106831424,0.1267126,-0.5048353,0.036519494,0.037840396,0.06593877,0.029142514,-0.13580391,0.10818945,-0.09900167,-0.07531871,-0.005300027,-0.02638678,-0.015583377,0.042663466,0.28864822,0.026553733,-0.21605119,0.24346776,-0.050930653,0.064829215,-0.088193364,-0.16701566,0.08913476,0.093353614,-0.076595545,-0.04957692,0.09081173,0.17108841,0.07016342,0.2192802,0.049465176,-0.11033297,0.04011228,0.07885859,0.0865099,0.042812075,0.059169386,-0.23892105,0.012269534,0.037030485,0.07460132,0.051553823,0.06359508,0.02066401,0.11777877,-0.026302982,-0.026030015,-0.0071146605,-0.104576476,0.014890572,-0.24974607,0.025883535,0.054163337,0.050081383,0.031140504,-0.089416936,0.0014440014,-0.2538806,0.23858093,-0.06923227,-0.07538127,0.23382601,-0.1373901,-0.16920048,-0.09454269,-0.013896784,-0.32805666,-0.07354613,0.007681676,0.026013913,-0.19123384,0.04777347,-0.13353069,0.06693992,0.035486896,-0.09563074,-0.11561448,-0.042680036,-0.24992828,-0.033303395,-0.10219352,-0.053676184,-0.052978545,-0.0478176,-0.006729875,-0.0456323,0.11811334,0.07393227,0.198363,0.040742137,0.059962787,0.014903495,-0.16807874,-0.028738042,0.023912791,0.055672728,0.04306548,0.026005903,-0.040903736,0.0992866,-0.05487521,-0.0024767513,-0.083522744,-0.013718032,0.009411583,-0.08917516,0.17178908,0.14641242,0.008178699,0.1276002,-0.15377794,0.1334858,0.060483065,0.0074752714,-0.11853641,-0.05147859,0.1001381,0.15582137,0.044394933,0.10856805,0.11365762,0.15485239,0.008436247,-0.017821094,0.03495927,0.03540505,-0.19825862,0.034977634,-0.12203069,0.057304956,-0.15670331,0.029377336,-0.1266902,-0.031881187,0.08941499,-0.06841565,0.18596871,-0.0025523016,-0.24184999,-0.51032555,0.093717545,0.05573299,-0.0053505846,-0.026719656,-0.1636402,-0.09015958,0.0129832905,-0.025368093,-0.16589603,0.12677716,-0.016072623,-0.014561067,-0.0017619041,-0.09737827,0.012042622,0.042708777,0.080182076,-0.16328545,0.0037417207,0.018595625,0.066266544,-0.0058253636,0.022961212,-0.16993538,0.10371605,0.040013902,-0.17752066,0.42060536,0.035910644,0.11778035,0.1256855,0.0011306426,-0.085464485,-0.1168177,0.24676767,-0.07965482,0.019944327,0.064963534,-0.09307243,-0.04037062,-0.035113618,-0.0026672666,0.13874774,-0.13391085,0.16791072,-0.0343692,-0.03618363,-0.2652025,0.12896954,-0.28575534,0.12963624,0.06064678,-0.20787351,-0.048929524,0.059944455,0.010334982,0.006111042,-0.103245236,0.109679416,-0.008328207,-0.16793065,-0.11134921,0.13646163,0.056820918,0.11537533,-0.2263178,0.030444106,0.13852853,0.18505655,0.08206868,-0.027315859,-0.51096714,-0.030006763,-0.13701594,0.040387627,-0.014580856,0.035444174,0.09432794,0.098104306,-0.093117006,-0.108940884,0.07939522,-0.00147841,0.10872019,0.02491551,0.008953091,0.048756115,-0.070791386,-0.099141374,-0.041694816,-0.056621626,0.048309263,0.19916429,-0.2170195,0.010482079,0.11203082,0.1757614,-0.14700016,-0.014909881,0.08316454,-0.15810548,-0.0629739,-0.047396667,-1.2907841,0.017903144,0.2960736,-0.018407404,-0.17478167,-0.053551164,-0.0029434182,-0.0003238793,0.15243366,-0.02018573,-0.10476093,0.13203134,-0.008986687,-0.1593596,-0.047902487,-0.23340784,-0.1514963,0.08494444,0.19880334,0.108101785,0.0075388635,-0.14060909,-0.06521516,-0.06314289,software engineer
-0.14070441,-0.020474887,0.010726924,-0.23072787,-0.14108063,-0.07562113,-0.020667918,-0.03704737,0.05068247,-1.2320467,0.13174118,0.018230313,-0.05289192,-0.107723735,0.03531349,0.058024425,0.0102575235,-0.0019432713,0.028072938,0.07929892,-0.00894781,0.017176617,0.012549512,0.16575415,-0.110611364,0.067640506,0.11494473,-0.004507404,-0.092537485,0.07859015,-0.04282021,0.18416202,-0.0152988685,0.08427166,-0.30687264,0.1264959,0.0736367,-0.054098815,-0.099199496,0.026459986,-0.17024487,-0.07865452,-0.016851658,0.0017169811,0.06305361,-0.09134556,0.0577176,0.30045834,0.011023627,-0.17979689,0.15281706,-0.045393635,0.09137573,0.030342396,-0.22843783,0.03625841,0.16307218,0.019754127,0.05779599,0.20249784,0.09344405,0.05191121,0.25969929,-0.006306591,-0.05986646,0.12689748,0.000716029,0.09736409,0.019387607,-0.02078882,-0.14816272,0.055027522,0.01050184,0.07326636,-0.10091046,0.075190604,0.031790037,0.083478235,0.05408708,0.030455276,-0.114633895,-0.09314201,-0.0061258688,-0.2579483,0.09562748,-0.027917271,-0.019934472,0.058020364,-0.022121504,0.008789231,-0.30534616,0.2165736,-0.0953484,-0.038657237,0.1552692,-0.0062751872,-0.21689638,-0.1807281,0.163388,-0.34629092,-0.048454512,-0.030793076,-0.0362608,-0.15126432,-0.016116079,-0.15427649,0.07175268,0.08457968,-0.16106659,0.054525368,0.032134537,-0.14304394,-0.07197213,0.018474028,-0.050352674,-0.04855699,-0.15978554,-0.044644866,-0.04974879,0.19430003,0.16973001,0.12189614,0.0026232887,0.033118207,0.014618805,-0.2554492,0.073747255,0.15049167,0.12790276,-0.04003771,0.005876806,0.018162003,0.021671988,-0.017314294,-0.12871005,-0.071315676,0.027835814,-0.13955721,0.07626904,0.10328144,0.09848772,-0.019959396,0.04680929,-0.1534471,0.07342122,0.065149054,0.06280839,0.01242771,-0.03872648,-0.045766108,0.16684102,-0.050807364,0.0033441163,0.0062269955,0.11188014,-0.10390934,0.056135762,-0.008382888,0.18612619,-0.16685538,-0.11468207,-0.17481796,0.019738432,-0.10825315,0.117271535,0.025656864,0.08658046,0.1472666,-0.020970639,0.2504312,0.0004993932,-0.08820812,-0.27785787,0.009696098,0.08429548,-0.050765,-0.010877617,-0.053246092,-0.12390056,-0.0033449463,0.01898555,-0.07150545,0.15540397,0.0134098735,0.003822587,-0.13932739,-0.070357546,-0.0058808764,0.023091078,-0.11393217,0.0002495819,0.15537062,-0.004388803,0.059862744,-0.028969508,-0.1825413,-0.09225295,0.14736581,-0.10679192,-0.18824756,0.35849404,-0.063815184,0.05898447,0.11741519,0.1399539,0.024734974,-0.08391831,0.06788062,-0.026239395,-0.003944089,0.017370872,0.018306093,0.050413705,-0.048188485,0.016142793,0.081187755,-0.102569126,0.26813585,-0.07839139,0.03748803,-0.25930256,0.118859306,-0.23256463,0.1106419,0.1056008,-0.19406016,0.006137622,0.0009575758,-0.0018321923,-0.07642042,0.052271135,0.13162804,-0.072594315,-0.13857877,0.06289866,0.0655702,0.03526733,0.0065430845,-0.11468098,0.100510985,0.056166027,0.20054403,0.023714961,-0.05056529,-0.41467738,-0.02157405,-0.09661467,-0.0595655,0.01779368,-0.0086749885,0.0025117914,0.21424282,-0.031788517,-0.02174201,0.17810571,-0.047995616,0.004762714,0.077487096,0.15442339,0.11977493,-0.077870674,-0.032438315,-0.106066525,0.021868812,0.07572293,0.1797588,-0.06260746,0.008462562,0.08836534,-0.015495525,-0.059487104,0.0041507147,0.025700612,-0.11517846,-0.09895512,0.026375137,-1.2361088,0.027042113,0.18340214,-0.031199928,-0.14706463,-0.089441866,0.030981554,-0.015908318,0.11737268,-0.061242994,0.01341674,0.086769715,-0.0052736523,-0.1720647,0.02249879,-0.08372343,-0.13922794,0.05750845,0.117108144,0.26214692,0.039085448,-0.15258998,-0.095023885,0.059649598,software developer
-0.26140013,0.029168721,0.06175818,-0.1625756,-0.04750952,0.061955955,0.011911128,-0.06311475,0.057984453,-1.2319909,0.12302432,-0.06603939,-0.0872241,0.08448979,0.051917482,0.043363262,-0.098782614,-0.033269525,0.054768838,0.09074428,0.080324404,0.03864345,0.03858309,0.15961301,-0.009806606,0.010887039,0.058602784,0.046898548,0.002466685,0.05167952,-0.10649184,0.15973447,-0.0039143683,0.07996955,-0.38085327,0.15000738,0.038708165,-0.058788784,-0.07264823,-0.08244324,-0.1367311,-0.0028284632,-0.009014307,-0.0010174701,0.011316066,0.03410571,0.1651263,0.2738606,-0.029528392,-0.056627657,0.15572593,-0.07169205,0.12026315,-0.069896646,-0.1893951,0.060369335,0.070477396,0.04396655,0.018820658,0.13661203,0.103433274,0.06562892,0.1813042,0.10597073,0.055932228,0.12919086,-0.037054796,0.1081176,-0.0010697795,0.2081277,-0.055480737,0.08706727,0.030699767,0.023619449,-0.035825554,0.083955295,0.0625625,0.06521497,0.02585217,-0.05329085,-0.0988386,-0.09242808,0.08613453,-0.26536474,0.082689084,0.020698797,0.065794684,0.13582598,-0.040049132,-0.040894177,-0.22177935,0.24906708,-0.20858268,0.04229871,0.2107548,-0.08429502,-0.16658056,-0.006708632,0.29513365,-0.40273333,-0.017158568,0.05844549,-0.026401667,-0.1860486,0.15902014,-0.06124211,0.14198151,0.024364764,-0.119912446,-0.06273245,0.07426752,-0.17274463,0.02537131,-0.036301963,0.00962656,0.041746393,-0.12360121,-0.005864492,-0.060583502,0.08801746,0.019174714,0.08111999,0.13638754,0.024647504,0.008346741,-0.21846552,0.07545681,0.11415265,-0.088321835,-0.047053136,0.013980442,0.009065582,0.018961208,0.006132158,-0.07694886,-0.0397694,-0.041473918,-0.09212035,-0.024976527,0.087349676,0.05051343,-0.06308208,0.11992713,-0.13333046,0.04749112,-0.015523088,0.051081944,-0.06314823,-0.048471507,0.038667742,-0.008799625,0.06299865,0.057771236,0.06471323,0.08589522,-0.07420123,0.067302726,0.125838,0.03728776,-0.13358141,0.07786092,-0.1479063,0.097941585,0.017424002,0.12527035,0.04199798,0.05799531,0.16017966,-0.07924218,0.3143964,0.031335335,-0.1223921,-0.34244105,0.08084292,0.06682357,-0.059817404,-0.12946625,-0.061074287,0.008525307,-0.11699482,0.11765728,-0.06304855,0.22420205,0.11934935,-0.06203327,-0.094339274,-0.02199687,0.04044816,0.070960656,-0.12637873,-0.089098625,0.1736794,-0.045174945,0.0019836836,-0.071060285,-0.12547989,-0.08371816,0.048344217,-0.080552235,-0.09957895,0.38532075,-0.038682573,0.16134594,0.15327705,0.04077374,0.018436817,-0.12226107,0.18332537,-0.08753805,0.01280531,0.022515742,-0.029850446,0.09946447,-0.08916654,-0.016962353,0.077815376,-0.12480471,0.29415584,-0.088893175,0.016533526,-0.23958492,0.14948297,-0.16435954,0.09990762,0.09363965,-0.10531039,-0.033691972,-0.017745081,0.029945342,-0.060781766,-0.021032115,0.10344544,-0.022660697,-0.1385282,-0.14951536,0.052158438,0.04334987,0.0025841554,-0.28547892,0.05923585,0.031211907,0.16192672,0.113766246,-0.13694775,-0.5785557,0.0037384485,-0.206801,-0.02455603,0.012838495,-0.035974793,-0.0021574516,0.21018924,-0.05758271,0.0044470807,0.11569733,0.019566834,0.07175921,0.07170844,0.097713694,0.1302021,-0.028415726,-0.17989767,-0.036190964,0.051259805,0.055138275,0.24854489,-0.11221757,-0.03015613,0.07238578,0.044889998,-0.079650775,0.04628725,0.06909893,-0.085412465,-0.027179511,-0.042131513,-1.2287283,0.034479838,0.13615535,-0.09865509,-0.22889574,-0.036800973,0.052732788,0.11588488,0.11105299,-0.08912267,-0.105150886,0.10400559,-0.0016103757,-0.24148364,0.09393526,-0.10345204,-0.14461571,0.10096793,0.19608209,0.17996569,-0.092565596,-0.061047267,-0.070108876,0.07787072,machine learning engineer
